strategyID,endTime,algorithmStartTime,algorithmDuration,startTime,setupDuration,duration,variation,frequency,depth,deviation,nodes,edges,calls
4,1555918907724,1555918907643,81,1555918907632,11,92,broad,low,7,10,793,1397,4.611
4,1555918907911,1555918907830,81,1555918907819,11,92,broad,low,7,20,793,1397,4.611
4,1555918908088,1555918908012,76,1555918908003,9,85,broad,low,7,30,793,1397,4.611
5,1555918908261,1555918908188,73,1555918908179,9,82,broad,low,7,0,793,1397,4.611
5,1555918908442,1555918908370,72,1555918908361,9,81,broad,low,7,5,793,1397,4.611
5,1555918908626,1555918908544,82,1555918908534,10,92,broad,low,7,10,793,1397,4.611
5,1555918908810,1555918908734,76,1555918908724,10,86,broad,low,7,20,793,1397,4.611
5,1555918909001,1555918908923,78,1555918908911,12,90,broad,low,7,30,793,1397,4.611
6,1555918909188,1555918909110,78,1555918909100,10,88,broad,low,7,0,793,1397,4.611
6,1555918909379,1555918909301,78,1555918909291,10,88,broad,low,7,5,793,1397,4.611
6,1555918909571,1555918909491,80,1555918909481,10,90,broad,low,7,10,793,1397,4.611
6,1555918909751,1555918909675,76,1555918909665,10,86,broad,low,7,20,793,1397,4.611
6,1555918909944,1555918909858,86,1555918909848,10,96,broad,low,7,30,793,1397,4.611
7,1555918910128,1555918910049,79,1555918910039,10,89,broad,low,7,0,793,1397,4.611
7,1555918910323,1555918910239,84,1555918910229,10,94,broad,low,7,5,793,1397,4.611
7,1555918910509,1555918910429,80,1555918910419,10,90,broad,low,7,10,793,1397,4.611
7,1555918910693,1555918910613,80,1555918910603,10,90,broad,low,7,20,793,1397,4.611
7,1555918910889,1555918910800,89,1555918910790,10,99,broad,low,7,30,793,1397,4.611
8,1555918911069,1555918910990,79,1555918910981,9,88,broad,low,7,0,793,1397,4.611
8,1555918911252,1555918911171,81,1555918911162,9,90,broad,low,7,5,793,1397,4.611
8,1555918911441,1555918911360,81,1555918911350,10,91,broad,low,7,10,793,1397,4.611
8,1555918911629,1555918911553,76,1555918911543,10,86,broad,low,7,20,793,1397,4.611
8,1555918911816,1555918911734,82,1555918911724,10,92,broad,low,7,30,793,1397,4.611
9,1555918912005,1555918911926,79,1555918911916,10,89,broad,low,7,0,793,1397,4.611
9,1555918912194,1555918912111,83,1555918912102,9,92,broad,low,7,5,793,1397,4.611
9,1555918912383,1555918912298,85,1555918912289,9,94,broad,low,7,10,793,1397,4.611
9,1555918912568,1555918912488,80,1555918912476,12,92,broad,low,7,20,793,1397,4.611
9,1555918912750,1555918912671,79,1555918912662,9,88,broad,low,7,30,793,1397,4.611
10,1555918912936,1555918912857,79,1555918912846,11,90,broad,low,7,0,793,1397,4.611
10,1555918913128,1555918913041,87,1555918913031,10,97,broad,low,7,5,793,1397,4.611
10,1555918913311,1555918913232,79,1555918913223,9,88,broad,low,7,10,793,1397,4.611
10,1555918913498,1555918913416,82,1555918913406,10,92,broad,low,7,20,793,1397,4.611
10,1555918913679,1555918913600,79,1555918913591,9,88,broad,low,7,30,793,1397,4.611
11,1555918913860,1555918913784,76,1555918913774,10,86,broad,low,7,0,793,1397,4.611
11,1555918914052,1555918913966,86,1555918913957,9,95,broad,low,7,5,793,1397,4.611
11,1555918914238,1555918914157,81,1555918914147,10,91,broad,low,7,10,793,1397,4.611
11,1555918914433,1555918914349,84,1555918914339,10,94,broad,low,7,20,793,1397,4.611
11,1555918914623,1555918914538,85,1555918914528,10,95,broad,low,7,30,793,1397,4.611
0,1555918915215,1555918914744,471,1555918914716,28,499,broad,low,8,0,1912,3522,4.515
0,1555918915766,1555918915349,417,1555918915319,30,447,broad,low,8,5,1912,3522,4.515
0,1555918916353,1555918915889,464,1555918915861,28,492,broad,low,8,10,1912,3522,4.515
0,1555918916945,1555918916474,471,1555918916448,26,497,broad,low,8,20,1912,3522,4.515
0,1555918917541,1555918917070,471,1555918917042,28,499,broad,low,8,30,1912,3522,4.515
1,1555918918129,1555918917663,466,1555918917636,27,493,broad,low,8,0,1912,3522,4.515
1,1555918918724,1555918918255,469,1555918918226,29,498,broad,low,8,5,1912,3522,4.515
1,1555918919322,1555918918848,474,1555918918821,27,501,broad,low,8,10,1912,3522,4.515
1,1555918919981,1555918919452,529,1555918919424,28,557,broad,low,8,20,1912,3522,4.515
1,1555918920601,1555918920113,488,1555918920083,30,518,broad,low,8,30,1912,3522,4.515
2,1555918921208,1555918920722,486,1555918920694,28,514,broad,low,8,0,1912,3522,4.515
2,1555918921801,1555918921333,468,1555918921304,29,497,broad,low,8,5,1912,3522,4.515
2,1555918922394,1555918921923,471,1555918921896,27,498,broad,low,8,10,1912,3522,4.515
2,1555918922987,1555918922519,468,1555918922490,29,497,broad,low,8,20,1912,3522,4.515
2,1555918923600,1555918923114,486,1555918923087,27,513,broad,low,8,30,1912,3522,4.515
3,1555918924186,1555918923721,465,1555918923693,28,493,broad,low,8,0,1912,3522,4.515
3,1555918924795,1555918924314,481,1555918924286,28,509,broad,low,8,5,1912,3522,4.515
3,1555918925382,1555918924915,467,1555918924887,28,495,broad,low,8,10,1912,3522,4.515
3,1555918925968,1555918925501,467,1555918925475,26,493,broad,low,8,20,1912,3522,4.515
3,1555918926554,1555918926089,465,1555918926061,28,493,broad,low,8,30,1912,3522,4.515
4,1555918927136,1555918926674,462,1555918926646,28,490,broad,low,8,0,1912,3522,4.515
4,1555918927736,1555918927266,470,1555918927238,28,498,broad,low,8,5,1912,3522,4.515
4,1555918928331,1555918927861,470,1555918927834,27,497,broad,low,8,10,1912,3522,4.515
4,1555918928937,1555918928455,482,1555918928428,27,509,broad,low,8,20,1912,3522,4.515
4,1555918929534,1555918929063,471,1555918929035,28,499,broad,low,8,30,1912,3522,4.515
5,1555918930127,1555918929657,470,1555918929630,27,497,broad,low,8,0,1912,3522,4.515
5,1555918930722,1555918930259,463,1555918930231,28,491,broad,low,8,5,1912,3522,4.515
5,1555918931307,1555918930854,453,1555918930826,28,481,broad,low,8,10,1912,3522,4.515
5,1555918931902,1555918931436,466,1555918931408,28,494,broad,low,8,20,1912,3522,4.515
5,1555918932503,1555918932041,462,1555918932011,30,492,broad,low,8,30,1912,3522,4.515
6,1555918933088,1555918932633,455,1555918932604,29,484,broad,low,8,0,1912,3522,4.515
6,1555918933718,1555918933220,498,1555918933192,28,526,broad,low,8,5,1912,3522,4.515
6,1555918934315,1555918933847,468,1555918933819,28,496,broad,low,8,10,1912,3522,4.515
6,1555918934906,1555918934445,461,1555918934416,29,490,broad,low,8,20,1912,3522,4.515
6,1555918935503,1555918935038,465,1555918935010,28,493,broad,low,8,30,1912,3522,4.515
7,1555918936120,1555918935642,478,1555918935613,29,507,broad,low,8,0,1912,3522,4.515
7,1555918936714,1555918936245,469,1555918936218,27,496,broad,low,8,5,1912,3522,4.515
7,1555918937314,1555918936841,473,1555918936811,30,503,broad,low,8,10,1912,3522,4.515
7,1555918937916,1555918937448,468,1555918937418,30,498,broad,low,8,20,1912,3522,4.515
7,1555918938536,1555918938050,486,1555918938019,31,517,broad,low,8,30,1912,3522,4.515
8,1555918939160,1555918938662,498,1555918938635,27,525,broad,low,8,0,1912,3522,4.515
8,1555918939801,1555918939295,506,1555918939267,28,534,broad,low,8,5,1912,3522,4.515
8,1555918940411,1555918939926,485,1555918939899,27,512,broad,low,8,10,1912,3522,4.515
8,1555918941033,1555918940550,483,1555918940516,34,517,broad,low,8,20,1912,3522,4.515
8,1555918941657,1555918941164,493,1555918941137,27,520,broad,low,8,30,1912,3522,4.515
9,1555918942259,1555918941783,476,1555918941755,28,504,broad,low,8,0,1912,3522,4.515
9,1555918942879,1555918942392,487,1555918942363,29,516,broad,low,8,5,1912,3522,4.515
9,1555918943482,1555918943004,478,1555918942977,27,505,broad,low,8,10,1912,3522,4.515
9,1555918944077,1555918943610,467,1555918943582,28,495,broad,low,8,20,1912,3522,4.515
9,1555918944667,1555918944200,467,1555918944174,26,493,broad,low,8,30,1912,3522,4.515
10,1555918945266,1555918944794,472,1555918944767,27,499,broad,low,8,0,1912,3522,4.515
10,1555918945867,1555918945397,470,1555918945368,29,499,broad,low,8,5,1912,3522,4.515
10,1555918946479,1555918945992,487,1555918945964,28,515,broad,low,8,10,1912,3522,4.515
10,1555918947092,1555918946610,482,1555918946582,28,510,broad,low,8,20,1912,3522,4.515
10,1555918947691,1555918947219,472,1555918947191,28,500,broad,low,8,30,1912,3522,4.515
11,1555918948288,1555918947821,467,1555918947793,28,495,broad,low,8,0,1912,3522,4.515
11,1555918948898,1555918948416,482,1555918948388,28,510,broad,low,8,5,1912,3522,4.515
11,1555918949530,1555918949031,499,1555918949002,29,528,broad,low,8,10,1912,3522,4.515
11,1555918950161,1555918949658,503,1555918949630,28,531,broad,low,8,20,1912,3522,4.515
11,1555918950803,1555918950291,512,1555918950263,28,540,broad,low,8,30,1912,3522,4.515
0,1555918957743,1555918951069,6674,1555918950911,158,6832,broad,low,9,0,13631,24426,4.57
0,1555918964665,1555918958002,6663,1555918957848,154,6817,broad,low,9,5,13631,24426,4.57
0,1555918971633,1555918964925,6708,1555918964764,161,6869,broad,low,9,10,13631,24426,4.57
0,1555918978551,1555918971881,6670,1555918971732,149,6819,broad,low,9,20,13631,24426,4.57
0,1555918985468,1555918978798,6670,1555918978648,150,6820,broad,low,9,30,13631,24426,4.57
1,1555918992453,1555918985734,6719,1555918985568,166,6885,broad,low,9,0,13631,24426,4.57
1,1555918999367,1555918992722,6645,1555918992556,166,6811,broad,low,9,5,13631,24426,4.57
1,1555919006300,1555918999627,6673,1555918999469,158,6831,broad,low,9,10,13631,24426,4.57
1,1555919013174,1555919006562,6612,1555919006409,153,6765,broad,low,9,20,13631,24426,4.57
1,1555919020125,1555919013429,6696,1555919013273,156,6852,broad,low,9,30,13631,24426,4.57
2,1555919027256,1555919020392,6864,1555919020231,161,7025,broad,low,9,0,13631,24426,4.57
2,1555919034217,1555919027509,6708,1555919027355,154,6862,broad,low,9,5,13631,24426,4.57
2,1555919041156,1555919034481,6675,1555919034317,164,6839,broad,low,9,10,13631,24426,4.57
2,1555919048085,1555919041406,6679,1555919041256,150,6829,broad,low,9,20,13631,24426,4.57
2,1555919054951,1555919048337,6614,1555919048186,151,6765,broad,low,9,30,13631,24426,4.57
3,1555919061830,1555919055206,6624,1555919055053,153,6777,broad,low,9,0,13631,24426,4.57
3,1555919068737,1555919062079,6658,1555919061926,153,6811,broad,low,9,5,13631,24426,4.57
3,1555919075653,1555919068998,6655,1555919068840,158,6813,broad,low,9,10,13631,24426,4.57
3,1555919082585,1555919075908,6677,1555919075754,154,6831,broad,low,9,20,13631,24426,4.57
3,1555919089451,1555919082831,6620,1555919082684,147,6767,broad,low,9,30,13631,24426,4.57
4,1555919096388,1555919089715,6673,1555919089552,163,6836,broad,low,9,0,13631,24426,4.57
4,1555919103267,1555919096642,6625,1555919096487,155,6780,broad,low,9,5,13631,24426,4.57
4,1555919110182,1555919103509,6673,1555919103365,144,6817,broad,low,9,10,13631,24426,4.57
4,1555919117164,1555919110435,6729,1555919110283,152,6881,broad,low,9,20,13631,24426,4.57
4,1555919124079,1555919117427,6652,1555919117271,156,6808,broad,low,9,30,13631,24426,4.57
5,1555919131175,1555919124332,6843,1555919124179,153,6996,broad,low,9,0,13631,24426,4.57
5,1555919138175,1555919131431,6744,1555919131276,155,6899,broad,low,9,5,13631,24426,4.57
5,1555919145064,1555919138417,6647,1555919138273,144,6791,broad,low,9,10,13631,24426,4.57
5,1555919151971,1555919145308,6663,1555919145162,146,6809,broad,low,9,20,13631,24426,4.57
5,1555919158906,1555919152219,6687,1555919152070,149,6836,broad,low,9,30,13631,24426,4.57
6,1555919165867,1555919159164,6703,1555919159007,157,6860,broad,low,9,0,13631,24426,4.57
6,1555919173009,1555919166126,6883,1555919165968,158,7041,broad,low,9,5,13631,24426,4.57
6,1555919180023,1555919173296,6727,1555919173132,164,6891,broad,low,9,10,13631,24426,4.57
6,1555919186981,1555919180290,6691,1555919180136,154,6845,broad,low,9,20,13631,24426,4.57
6,1555919193895,1555919187246,6649,1555919187088,158,6807,broad,low,9,30,13631,24426,4.57
7,1555919200887,1555919194151,6736,1555919193993,158,6894,broad,low,9,0,13631,24426,4.57
7,1555919208399,1555919201154,7245,1555919200990,164,7409,broad,low,9,5,13631,24426,4.57
7,1555919215385,1555919208661,6724,1555919208503,158,6882,broad,low,9,10,13631,24426,4.57
7,1555919222426,1555919215640,6786,1555919215487,153,6939,broad,low,9,20,13631,24426,4.57
7,1555919229418,1555919222692,6726,1555919222528,164,6890,broad,low,9,30,13631,24426,4.57
8,1555919236210,1555919229666,6544,1555919229517,149,6693,broad,low,9,0,13631,24426,4.57
8,1555919243165,1555919236464,6701,1555919236310,154,6855,broad,low,9,5,13631,24426,4.57
8,1555919250274,1555919243413,6861,1555919243266,147,7008,broad,low,9,10,13631,24426,4.57
8,1555919257202,1555919250528,6674,1555919250371,157,6831,broad,low,9,20,13631,24426,4.57
8,1555919264309,1555919257465,6844,1555919257302,163,7007,broad,low,9,30,13631,24426,4.57
9,1555919271288,1555919264560,6728,1555919264410,150,6878,broad,low,9,0,13631,24426,4.57
9,1555919278219,1555919271538,6681,1555919271384,154,6835,broad,low,9,5,13631,24426,4.57
9,1555919285345,1555919278475,6870,1555919278321,154,7024,broad,low,9,10,13631,24426,4.57
9,1555919292392,1555919285596,6796,1555919285442,154,6950,broad,low,9,20,13631,24426,4.57
9,1555919299362,1555919292654,6708,1555919292494,160,6868,broad,low,9,30,13631,24426,4.57
10,1555919307030,1555919299616,7414,1555919299462,154,7568,broad,low,9,0,13631,24426,4.57
10,1555919313995,1555919307282,6713,1555919307132,150,6863,broad,low,9,5,13631,24426,4.57
10,1555919321042,1555919314249,6793,1555919314104,145,6938,broad,low,9,10,13631,24426,4.57
10,1555919328017,1555919321294,6723,1555919321144,150,6873,broad,low,9,20,13631,24426,4.57
10,1555919334999,1555919328260,6739,1555919328113,147,6886,broad,low,9,30,13631,24426,4.57
11,1555919342038,1555919335270,6768,1555919335102,168,6936,broad,low,9,0,13631,24426,4.57
11,1555919348934,1555919342287,6647,1555919342139,148,6795,broad,low,9,5,13631,24426,4.57
11,1555919355953,1555919349191,6762,1555919349037,154,6916,broad,low,9,10,13631,24426,4.57
11,1555919362985,1555919356206,6779,1555919356055,151,6930,broad,low,9,20,13631,24426,4.57
11,1555919370084,1555919363239,6845,1555919363085,154,6999,broad,low,9,30,13631,24426,4.57
0,1555919385108,1555919370455,14653,1555919370184,271,14924,broad,low,10,0,21687,38775,4.6
0,1555919400336,1555919385462,14874,1555919385208,254,15128,broad,low,10,5,21687,38775,4.6
0,1555919415336,1555919400708,14628,1555919400436,272,14900,broad,low,10,10,21687,38775,4.6
0,1555919430395,1555919415688,14707,1555919415437,251,14958,broad,low,10,20,21687,38775,4.6
0,1555919445453,1555919430767,14686,1555919430496,271,14957,broad,low,10,30,21687,38775,4.6
1,1555919460573,1555919445814,14759,1555919445555,259,15018,broad,low,10,0,21687,38775,4.6
1,1555919475372,1555919460945,14427,1555919460672,273,14700,broad,low,10,5,21687,38775,4.6
1,1555919490089,1555919475730,14359,1555919475471,259,14618,broad,low,10,10,21687,38775,4.6
1,1555919504878,1555919490458,14420,1555919490194,264,14684,broad,low,10,20,21687,38775,4.6
1,1555919519602,1555919505232,14370,1555919504976,256,14626,broad,low,10,30,21687,38775,4.6
2,1555919534550,1555919519973,14577,1555919519704,269,14846,broad,low,10,0,21687,38775,4.6
2,1555919549756,1555919534906,14850,1555919534652,254,15104,broad,low,10,5,21687,38775,4.6
2,1555919565148,1555919550142,15006,1555919549856,286,15292,broad,low,10,10,21687,38775,4.6
2,1555919580031,1555919565508,14523,1555919565250,258,14781,broad,low,10,20,21687,38775,4.6
2,1555919595718,1555919580417,15301,1555919580137,280,15581,broad,low,10,30,21687,38775,4.6
3,1555919610671,1555919596083,14588,1555919595818,265,14853,broad,low,10,0,21687,38775,4.6
3,1555919625616,1555919611033,14583,1555919610773,260,14843,broad,low,10,5,21687,38775,4.6
3,1555919640997,1555919625970,15027,1555919625715,255,15282,broad,low,10,10,21687,38775,4.6
3,1555919656091,1555919641364,14727,1555919641099,265,14992,broad,low,10,20,21687,38775,4.6
3,1555919671027,1555919656449,14578,1555919656191,258,14836,broad,low,10,30,21687,38775,4.6
4,1555919686411,1555919671381,15030,1555919671128,253,15283,broad,low,10,0,21687,38775,4.6
4,1555919702718,1555919686792,15926,1555919686521,271,16197,broad,low,10,5,21687,38775,4.6
4,1555919717525,1555919703073,14452,1555919702817,256,14708,broad,low,10,10,21687,38775,4.6
4,1555919733026,1555919717877,15149,1555919717627,250,15399,broad,low,10,20,21687,38775,4.6
4,1555919748187,1555919733388,14799,1555919733130,258,15057,broad,low,10,30,21687,38775,4.6
5,1555919764077,1555919748560,15517,1555919748303,257,15774,broad,low,10,0,21687,38775,4.6
5,1555919778961,1555919764439,14522,1555919764179,260,14782,broad,low,10,5,21687,38775,4.6
5,1555919793918,1555919779327,14591,1555919779067,260,14851,broad,low,10,10,21687,38775,4.6
5,1555919808824,1555919794285,14539,1555919794023,262,14801,broad,low,10,20,21687,38775,4.6
5,1555919824133,1555919809203,14930,1555919808926,277,15207,broad,low,10,30,21687,38775,4.6
6,1555919838872,1555919824499,14373,1555919824240,259,14632,broad,low,10,0,21687,38775,4.6
6,1555919853931,1555919839245,14686,1555919838979,266,14952,broad,low,10,5,21687,38775,4.6
6,1555919869126,1555919854297,14829,1555919854034,263,15092,broad,low,10,10,21687,38775,4.6
6,1555919884134,1555919869509,14625,1555919869234,275,14900,broad,low,10,20,21687,38775,4.6
6,1555919899338,1555919884523,14815,1555919884241,282,15097,broad,low,10,30,21687,38775,4.6
7,1555919914461,1555919899710,14751,1555919899441,269,15020,broad,low,10,0,21687,38775,4.6
7,1555919929713,1555919914913,14800,1555919914567,346,15146,broad,low,10,5,21687,38775,4.6
7,1555919945152,1555919930097,15055,1555919929817,280,15335,broad,low,10,10,21687,38775,4.6
7,1555919960909,1555919945504,15405,1555919945250,254,15659,broad,low,10,20,21687,38775,4.6
7,1555919976326,1555919961271,15055,1555919961008,263,15318,broad,low,10,30,21687,38775,4.6
8,1555919991631,1555919976689,14942,1555919976427,262,15204,broad,low,10,0,21687,38775,4.6
8,1555920006666,1555919992001,14665,1555919991735,266,14931,broad,low,10,5,21687,38775,4.6
8,1555920021809,1555920007014,14795,1555920006763,251,15046,broad,low,10,10,21687,38775,4.6
8,1555920036884,1555920022162,14722,1555920021909,253,14975,broad,low,10,20,21687,38775,4.6
8,1555920052223,1555920037259,14964,1555920036987,272,15236,broad,low,10,30,21687,38775,4.6
9,1555920067090,1555920052606,14484,1555920052324,282,14766,broad,low,10,0,21687,38775,4.6
9,1555920081981,1555920067456,14525,1555920067192,264,14789,broad,low,10,5,21687,38775,4.6
9,1555920096878,1555920082346,14532,1555920082081,265,14797,broad,low,10,10,21687,38775,4.6
9,1555920112155,1555920097239,14916,1555920096980,259,15175,broad,low,10,20,21687,38775,4.6
9,1555920127525,1555920112513,15012,1555920112256,257,15269,broad,low,10,30,21687,38775,4.6
10,1555920142974,1555920127912,15062,1555920127634,278,15340,broad,low,10,0,21687,38775,4.6
10,1555920158211,1555920143334,14877,1555920143072,262,15139,broad,low,10,5,21687,38775,4.6
10,1555920173652,1555920158577,15075,1555920158320,257,15332,broad,low,10,10,21687,38775,4.6
10,1555920188975,1555920174009,14966,1555920173750,259,15225,broad,low,10,20,21687,38775,4.6
10,1555920204246,1555920189344,14902,1555920189076,268,15170,broad,low,10,30,21687,38775,4.6
11,1555920219439,1555920204609,14830,1555920204345,264,15094,broad,low,10,0,21687,38775,4.6
11,1555920234393,1555920219817,14576,1555920219541,276,14852,broad,low,10,5,21687,38775,4.6
11,1555920249266,1555920234741,14525,1555920234492,249,14774,broad,low,10,10,21687,38775,4.6
11,1555920264823,1555920249619,15204,1555920249364,255,15459,broad,low,10,20,21687,38775,4.6
11,1555920280110,1555920265189,14921,1555920264924,265,15186,broad,low,10,30,21687,38775,4.6
0,1555920897052,1555920281355,615697,1555920280213,1142,616839,broad,low,11,0,82152,147191,4.551
0,1555921515525,1555920898325,617200,1555920897248,1077,618277,broad,low,11,5,82152,147191,4.551
0,1555922131215,1555921516691,614524,1555921515641,1050,615574,broad,low,11,10,82152,147191,4.551
0,1555922742503,1555922132608,609895,1555922131464,1144,611039,broad,low,11,20,82152,147191,4.551
0,1555923384380,1555922743728,640652,1555922742618,1110,641762,broad,low,11,30,82152,147191,4.551
